5,1427609944339,5,1427609944453
6,1427609944471,6,1427609944632
11,1427609944645,11,1427609944758
3,1427609944796,3,1427609944923
1,1427609944934,1,1427609945039
8,1427609945125,8,1427609945287
4,1427609945431,4,1427609945572
2,1427609945626,2,1427609945770
7,1427609945796,7,1427609945909
9,1427609945920,9,1427609946029
10,1427609946075,10,1427609946188
5,1427609946213,5,1427609946336
6,1427609946354,6,1427609946458
11,1427609946468,11,1427609946579
3,1427609946655,3,1427609946805
1,1427609946824,1,1427609946939
8,1427609946956,8,1427609947068
4,1427609947093,4,1427609947229
2,1427609947288,2,1427609947410
7,1427609947439,7,1427609947549
9,1427609947570,9,1427609947679
10,1427609947695,10,1427609947798
5,1427609947818,5,1427609947933
6,1427609947945,6,1427609948048
11,1427609948059,11,1427609948169
3,1427609948255,3,1427609948433
1,1427609948446,1,1427609948573
8,1427609948610,8,1427609948718
4,1427609948791,4,1427609948952
2,1427609949023,2,1427609949246
7,1427609949300,7,1427609949408
9,1427609949426,9,1427609949620
10,1427609949643,10,1427609949748
5,1427609949764,5,1427609949883
6,1427609949913,6,1427609950028
11,1427609950047,11,1427609950158
3,1427609950185,3,1427609950336
1,1427609950354,1,1427609950469
8,1427609950503,8,1427609950685
4,1427609950840,4,1427609950970
2,1427609951002,2,1427609951184
7,1427609951285,7,1427609951389
9,1427609951418,9,1427609951529
10,1427609951610,10,1427609951718
5,1427609951734,5,1427609951853
6,1427609951865,6,1427609951979
11,1427609951996,11,1427609952108
3,1427609952137,3,1427609952432
1,1427609952443,1,1427609952549
8,1427609952557,8,1427609952668
4,1427609952685,4,1427609952819
2,1427609952888,2,1427609953009
7,1427609953032,7,1427609953139
9,1427609953151,9,1427609953270
10,1427609953289,10,1427609953398
5,1427609953411,5,1427609953534
6,1427609953632,6,1427609953743
11,1427609953764,11,1427609953870
3,1427609953936,3,1427609954136
1,1427609954153,1,1427609954259
8,1427609954276,8,1427609954388
4,1427609954446,4,1427609954609
2,1427609954635,2,1427609954760
7,1427609954794,7,1427609954899
9,1427609954958,9,1427609955069
10,1427609955095,10,1427609955198
5,1427609955220,5,1427609955344
6,1427609955366,6,1427609955469
11,1427609955484,11,1427609955617
3,1427609955637,3,1427609955826
1,1427609955841,1,1427609955949
8,1427609955985,8,1427609956147
4,1427609956173,4,1427609956309
2,1427609956359,2,1427609956492
7,1427609956517,7,1427609956629
9,1427609956656,9,1427609956769
10,1427609956792,10,1427609956908
5,1427609956930,5,1427609957044
6,1427609957057,6,1427609957168
11,1427609957185,11,1427609957299
3,1427609957336,3,1427609957466
1,1427609957531,1,1427609957639
8,1427609957647,8,1427609957758
4,1427609957808,4,1427609957949
2,1427609957978,2,1427609958131
7,1427609958199,7,1427609958308
9,1427609958330,9,1427609958439
10,1427609958488,10,1427609958599
5,1427609958614,5,1427609958724
6,1427609958737,6,1427609958858
11,1427609958883,11,1427609958999
3,1427609959046,3,1427609959212
1,1427609959228,1,1427609959338
8,1427609959405,8,1427609959535
4,1427609959581,4,1427609959754
2,1427609959784,2,1427609960034
7,1427609960054,7,1427609960159
9,1427609960179,9,1427609960300
10,1427609960320,10,1427609960429
5,1427609960442,5,1427609960564
6,1427609960574,6,1427609960688
11,1427609960704,11,1427609960819
3,1427609960870,3,1427609961037
1,1427609961055,1,1427609961169
8,1427609961196,8,1427609961415
4,1427609961430,4,1427609961559
2,1427609961593,2,1427609961720
7,1427609961746,7,1427609961850
9,1427609961875,9,1427609961989
10,1427609962011,10,1427609962120
5,1427609962137,5,1427609962254
6,1427609962270,6,1427609962379
11,1427609962391,11,1427609962499
3,1427609962516,3,1427609962643
1,1427609962653,1,1427609962759
8,1427609962795,8,1427609962898
4,1427609962947,4,1427609963079
2,1427609963139,2,1427609963303
7,1427609963321,7,1427609963429
9,1427609963458,9,1427609963579
10,1427609963606,10,1427609963718
5,1427609963734,5,1427609963854
6,1427609963880,6,1427609963988
11,1427609964004,11,1427609964109
3,1427609964127,3,1427609964272
1,1427609964434,1,1427609964550
8,1427609964605,8,1427609964741
4,1427609964763,4,1427609964934
2,1427609964977,2,1427609965099
7,1427609965182,7,1427609965289
9,1427609965305,9,1427609965419
10,1427609965439,10,1427609965548
5,1427609965559,5,1427609965673
6,1427609965692,6,1427609965799
11,1427609965813,11,1427609965920
3,1427609965927,3,1427609966096
1,1427609966107,1,1427609966219
8,1427609966248,8,1427609966375
4,1427609966387,4,1427609966551
2,1427609966574,2,1427609966723
7,1427609966742,7,1427609966849
9,1427609966870,9,1427609966989
10,1427609967037,10,1427609967150
5,1427609967176,5,1427609967294
6,1427609967321,6,1427609967432
11,1427609967448,11,1427609967565
3,1427609967586,3,1427609967713
1,1427609967758,1,1427609967869
8,1427609967886,8,1427609968027
4,1427609968088,4,1427609968220
2,1427609968259,2,1427609968379
7,1427609968397,7,1427609968509
9,1427609968543,9,1427609968659
10,1427609968683,10,1427609968789
5,1427609968805,5,1427609968928
6,1427609968951,6,1427609969059
11,1427609969071,11,1427609969179
3,1427609969196,3,1427609969342
1,1427609969354,1,1427609969469
8,1427609969486,8,1427609969598
4,1427609969653,4,1427609969779
2,1427609969812,2,1427609969941
7,1427609969988,7,1427609970099
9,1427609970113,9,1427609970235
10,1427609970263,10,1427609970369
5,1427609970386,5,1427609970504
6,1427609970525,6,1427609970628
11,1427609970642,11,1427609970750
3,1427609970836,3,1427609970963
1,1427609971011,1,1427609971119
8,1427609971136,8,1427609971268
4,1427609971334,4,1427609971472
2,1427609971556,2,1427609971739
7,1427609971769,7,1427609971879
9,1427609971891,9,1427609972019
10,1427609972096,10,1427609972209
5,1427609972223,5,1427609972346
6,1427609972365,6,1427609972481
11,1427609972495,11,1427609972609
3,1427609972629,3,1427609972777
1,1427609972793,1,1427609972909
8,1427609972956,8,1427609973069
4,1427609973107,4,1427609973269
2,1427609973288,2,1427609973478
7,1427609973486,7,1427609973589
9,1427609973605,9,1427609973720
10,1427609973749,10,1427609973859
5,1427609973868,5,1427609973984
6,1427609974017,6,1427609974129
11,1427609974143,11,1427609974260
3,1427609974276,3,1427609974404
1,1427609974413,1,1427609974519
8,1427609974537,8,1427609974648
4,1427609974683,4,1427609974820
2,1427609974841,2,1427609974959
7,1427609974971,7,1427609975082
9,1427609975093,9,1427609975210
10,1427609975242,10,1427609975349
5,1427609975372,5,1427609975494
6,1427609975515,6,1427609975628
11,1427609975648,11,1427609975759
3,1427609975777,3,1427609975904
1,1427609975977,1,1427609976100
8,1427609976132,8,1427609976238
4,1427609976268,4,1427609976406
2,1427609976433,2,1427609976688
7,1427609976709,7,1427609976819
9,1427609976830,9,1427609976950
10,1427609976969,10,1427609977079
5,1427609977097,5,1427609977214
6,1427609977237,6,1427609977349
11,1427609977362,11,1427609977469
3,1427609977487,3,1427609977614
1,1427609977649,1,1427609977760
8,1427609977766,8,1427609977977
4,1427609977999,4,1427609978129
2,1427609978197,2,1427609978343
7,1427609978365,7,1427609978469
9,1427609978515,9,1427609978630
10,1427609978677,10,1427609978789
5,1427609978805,5,1427609978924
6,1427609978942,6,1427609979053
11,1427609979068,11,1427609979179
3,1427609979197,3,1427609979397
1,1427609979411,1,1427609979519
8,1427609979636,8,1427609979749
4,1427609979769,4,1427609979920
2,1427609980061,2,1427609980179
7,1427609980199,7,1427609980309
9,1427609980339,9,1427609980508
10,1427609980527,10,1427609980639
5,1427609980650,5,1427609980764
6,1427609980782,6,1427609980889
11,1427609980896,11,1427609981009
3,1427609981022,3,1427609981187
1,1427609981207,1,1427609981319
8,1427609981336,8,1427609981449
4,1427609981464,4,1427609981601
2,1427609981645,2,1427609981770
7,1427609981836,7,1427609981949
9,1427609981970,9,1427609982079
10,1427609982116,10,1427609982229
5,1427609982248,5,1427609982364
6,1427609982389,6,1427609982499
11,1427609982509,11,1427609982629
3,1427609982637,3,1427609982823
1,1427609982837,1,1427609982951
8,1427609982963,8,1427609983087
4,1427609983143,4,1427609983271
2,1427609983348,2,1427609983470
7,1427609983496,7,1427609983599
9,1427609983640,9,1427609983749
10,1427609983774,10,1427609983879
5,1427609983889,5,1427609984004
6,1427609984015,6,1427609984119
11,1427609984132,11,1427609984239
3,1427609984257,3,1427609984422
1,1427609984439,1,1427609984551
8,1427609984567,8,1427609984683
4,1427609984711,4,1427609984862
2,1427609984894,2,1427609985047
7,1427609985061,7,1427609985169
9,1427609985219,9,1427609985329
10,1427609985355,10,1427609985459
5,1427609985477,5,1427609985594
6,1427609985611,6,1427609985718
11,1427609985725,11,1427609985839
3,1427609985857,3,1427609985988
1,1427609986001,1,1427609986115
8,1427609986136,8,1427609986317
4,1427609986338,4,1427609986486
2,1427609986517,2,1427609986665
7,1427609986685,7,1427609986790
9,1427609986809,9,1427609986920
10,1427609986941,10,1427609987049
5,1427609987060,5,1427609987175
6,1427609987185,6,1427609987289
11,1427609987304,11,1427609987420
3,1427609987441,3,1427609987582
1,1427609987640,1,1427609987749
8,1427609987766,8,1427609987879
4,1427609987904,4,1427609988041
2,1427609988082,2,1427609988241
7,1427609988257,7,1427609988370
9,1427609988407,9,1427609988520
10,1427609988544,10,1427609988649
5,1427609988658,5,1427609988775
6,1427609988792,6,1427609988899
11,1427609988912,11,1427609989019
3,1427609989107,3,1427609989292
1,1427609989299,1,1427609989409
8,1427609989426,8,1427609989587
4,1427609989603,4,1427609989775
2,1427609989809,2,1427609989931
7,1427609989945,7,1427609990049
9,1427609990077,9,1427609990189
10,1427609990214,10,1427609990319
5,1427609990337,5,1427609990458
6,1427609990483,6,1427609990590
11,1427609990606,11,1427609990709
3,1427609990768,3,1427609990953
1,1427609990968,1,1427609991080
8,1427609991097,8,1427609991238
4,1427609991269,4,1427609991413
2,1427609991490,2,1427609991618
7,1427609991641,7,1427609991749
9,1427609991776,9,1427609991890
10,1427609991912,10,1427609992029
5,1427609992039,5,1427609992155
6,1427609992168,6,1427609992282
11,1427609992303,11,1427609992409
3,1427609992516,3,1427609992644
1,1427609992658,1,1427609992770
8,1427609992866,8,1427609992987
4,1427609993040,4,1427609993185
2,1427609993205,2,1427609993344
7,1427609993362,7,1427609993470
9,1427609993497,9,1427609993610
10,1427609993643,10,1427609993751
5,1427609993771,5,1427609993886
6,1427609993907,6,1427609994019
11,1427609994035,11,1427609994149
3,1427609994167,3,1427609994377
1,1427609994401,1,1427609994510
8,1427609994527,8,1427609994639
4,1427609994656,4,1427609994861
2,1427609994902,2,1427609995020
7,1427609995074,7,1427609995180
9,1427609995210,9,1427609995320
10,1427609995367,10,1427609995479
5,1427609995516,5,1427609995634
6,1427609995650,6,1427609995759
11,1427609995777,11,1427609995890
3,1427609995909,3,1427609996093
1,1427609996102,1,1427609996210
8,1427609996256,8,1427609996369
4,1427609996432,4,1427609996567
2,1427609996643,2,1427609996769
7,1427609996788,7,1427609996899
9,1427609996914,9,1427609997074
10,1427609997110,10,1427609997220
5,1427609997237,5,1427609997356
6,1427609997370,6,1427609997479
11,1427609997497,11,1427609997611
3,1427609997636,3,1427609997773
1,1427609997785,1,1427609997889
8,1427609997907,8,1427609998068
4,1427609998092,4,1427609998221
2,1427609998276,2,1427609998450
7,1427609998479,7,1427609998589
9,1427609998611,9,1427609998720
10,1427609998761,10,1427609998869
5,1427609998886,5,1427609999015
6,1427609999037,6,1427609999153
11,1427609999162,11,1427609999270
3,1427609999286,3,1427609999447
1,1427609999466,1,1427609999611
8,1427609999637,8,1427609999751
4,1427609999765,4,1427609999925
2,1427609999956,2,1427610000085
7,1427610000100,7,1427610000210
9,1427610000236,9,1427610000350
10,1427610000364,10,1427610000470
5,1427610000488,5,1427610000616
6,1427610000632,6,1427610000739
11,1427610000758,11,1427610000870
3,1427610000987,3,1427610001157
1,1427610001172,1,1427610001280
8,1427610001308,8,1427610001420
4,1427610001461,4,1427610001600
2,1427610001642,2,1427610001804
7,1427610001823,7,1427610001930
9,1427610001958,9,1427610002075
10,1427610002093,10,1427610002200
5,1427610002219,5,1427610002336
6,1427610002357,6,1427610002469
11,1427610002477,11,1427610002592
3,1427610002617,3,1427610002745
1,1427610002755,1,1427610002860
8,1427610002877,8,1427610002999
4,1427610003016,4,1427610003244
2,1427610003292,2,1427610003410
7,1427610003424,7,1427610003530
9,1427610003544,9,1427610003662
10,1427610003685,10,1427610003793
5,1427610003809,5,1427610003929
6,1427610003946,6,1427610004083
11,1427610004097,11,1427610004230
3,1427610004331,3,1427610004462
1,1427610004474,1,1427610004623
8,1427610004638,8,1427610004758
4,1427610004783,4,1427610004921
2,1427610004964,2,1427610005096
7,1427610005126,7,1427610005230
9,1427610005242,9,1427610005362
10,1427610005385,10,1427610005491
5,1427610005507,5,1427610005626
6,1427610005644,6,1427610005749
11,1427610005763,11,1427610005870
3,1427610005937,3,1427610006065
1,1427610006081,1,1427610006189
8,1427610006256,8,1427610006507
4,1427610006524,4,1427610006661
2,1427610006689,2,1427610006820
7,1427610006839,7,1427610006950
9,1427610006964,9,1427610007070
10,1427610007096,10,1427610007211
5,1427610007234,5,1427610007357
6,1427610007385,6,1427610007489
11,1427610007506,11,1427610007654
3,1427610007707,3,1427610007834
1,1427610007842,1,1427610007950
8,1427610007966,8,1427610008118
4,1427610008137,4,1427610008271
2,1427610008402,2,1427610008571
7,1427610008593,7,1427610008700
9,1427610008712,9,1427610008849
10,1427610008879,10,1427610008991
5,1427610009004,5,1427610009126
6,1427610009147,6,1427610009259
11,1427610009268,11,1427610009380
3,1427610009487,3,1427610009604
1,1427610009616,1,1427610009729
8,1427610009746,8,1427610009888
4,1427610009903,4,1427610010030
2,1427610010070,2,1427610010190
7,1427610010211,7,1427610010319
9,1427610010343,9,1427610010460
10,1427610010489,10,1427610010601
5,1427610010618,5,1427610010737
6,1427610010746,6,1427610010854
11,1427610010875,11,1427610010990
3,1427610011068,3,1427610011214
1,1427610011240,1,1427610011350
8,1427610011407,8,1427610011569
4,1427610011594,4,1427610011742
2,1427610011789,2,1427610011921
7,1427610011975,7,1427610012080
9,1427610012106,9,1427610012254
10,1427610012278,10,1427610012391
5,1427610012420,5,1427610012536
6,1427610012557,6,1427610012661
11,1427610012700,11,1427610012811
3,1427610012827,3,1427610012993
1,1427610013003,1,1427610013110
8,1427610013159,8,1427610013278
4,1427610013294,4,1427610013464
2,1427610013529,2,1427610013662
7,1427610013671,7,1427610013779
9,1427610013819,9,1427610013957
10,1427610013982,10,1427610014090
5,1427610014111,5,1427610014226
6,1427610014244,6,1427610014350
11,1427610014365,11,1427610014470
3,1427610014527,3,1427610014737
1,1427610014756,1,1427610014870
8,1427610014887,8,1427610015058
4,1427610015076,4,1427610015259
2,1427610015333,2,1427610015474
7,1427610015510,7,1427610015619
9,1427610015641,9,1427610015760
10,1427610015819,10,1427610015931
5,1427610015955,5,1427610016085
6,1427610016111,6,1427610016220
11,1427610016231,11,1427610016340
3,1427610016347,3,1427610016537
1,1427610016550,1,1427610016660
8,1427610016678,8,1427610016807
4,1427610016838,4,1427610016970
2,1427610017019,2,1427610017165
7,1427610017208,7,1427610017320
9,1427610017356,9,1427610017481
10,1427610017536,10,1427610017641
5,1427610017657,5,1427610017776
6,1427610017792,6,1427610017900
11,1427610017911,11,1427610018020
3,1427610018044,3,1427610018239
1,1427610018251,1,1427610018449
8,1427610018462,8,1427610018718
4,1427610018744,4,1427610018939
2,1427610018960,2,1427610019160
7,1427610019175,7,1427610019369
9,1427610019385,9,1427610019599
10,1427610019623,10,1427610019831
5,1427610019857,5,1427610020076
6,1427610020092,6,1427610020299
11,1427610020314,11,1427610020530
3,1427610020547,3,1427610020778
1,1427610020800,1,1427610020999
8,1427610021018,8,1427610021278
4,1427610021298,4,1427610021499
2,1427610021526,2,1427610021729
7,1427610021743,7,1427610021939
9,1427610021957,9,1427610022269
10,1427610022289,10,1427610022489
5,1427610022506,5,1427610022710
6,1427610022734,6,1427610022929
11,1427610022942,11,1427610023139
3,1427610023148,3,1427610023417
1,1427610023437,1,1427610023639
8,1427610023657,8,1427610023907
4,1427610023978,4,1427610024269
2,1427610024300,2,1427610024499
7,1427610024524,7,1427610024719
9,1427610024737,9,1427610024939
10,1427610024954,10,1427610025149
5,1427610025175,5,1427610025370
6,1427610025387,6,1427610025620
11,1427610025635,11,1427610025839
3,1427610025857,3,1427610026079
1,1427610026094,1,1427610026289
8,1427610026377,8,1427610026579
4,1427610026593,4,1427610026799
2,1427610026861,2,1427610027133
7,1427610027152,7,1427610027349
9,1427610027371,9,1427610027569
10,1427610027598,10,1427610027800
5,1427610027827,5,1427610028030
6,1427610028048,6,1427610028249
11,1427610028253,11,1427610028449
3,1427610028547,3,1427610028768
1,1427610028783,1,1427610028979
8,1427610028997,8,1427610029199
4,1427610029327,4,1427610029535
2,1427610029556,2,1427610029810
7,1427610029830,7,1427610030029
9,1427610030040,9,1427610030360
10,1427610030387,10,1427610030589
5,1427610030606,5,1427610030809
6,1427610030843,6,1427610031039
11,1427610031055,11,1427610031260
3,1427610031281,3,1427610031538
1,1427610031551,1,1427610031749
8,1427610031758,8,1427610031959
4,1427610031976,4,1427610032180
2,1427610032216,2,1427610032409
7,1427610032430,7,1427610032629
9,1427610032650,9,1427610032874
10,1427610032893,10,1427610033090
5,1427610033111,5,1427610033311
6,1427610033331,6,1427610033529
11,1427610033541,11,1427610033739
3,1427610033877,3,1427610034119
1,1427610034126,1,1427610034329
8,1427610034353,8,1427610034551
4,1427610034571,4,1427610034770
2,1427610034804,2,1427610035009
7,1427610035044,7,1427610035239
9,1427610035253,9,1427610035450
10,1427610035471,10,1427610035669
5,1427610035686,5,1427610035880
6,1427610035894,6,1427610036089
11,1427610036099,11,1427610036299
3,1427610036398,3,1427610036658
1,1427610036680,1,1427610036879
8,1427610036898,8,1427610037167
4,1427610037187,4,1427610037389
2,1427610037435,2,1427610037639
7,1427610037659,7,1427610037859
9,1427610037882,9,1427610038089
10,1427610038129,10,1427610038330
5,1427610038343,5,1427610038540
6,1427610038561,6,1427610038760
11,1427610038768,11,1427610038969
3,1427610038988,3,1427610039227
1,1427610039250,1,1427610039449
8,1427610039468,8,1427610039708
4,1427610039760,4,1427610039974
2,1427610040028,2,1427610040246
7,1427610040316,7,1427610040510
9,1427610040525,9,1427610040729
10,1427610040759,10,1427610040960
5,1427610040976,5,1427610041180
6,1427610041204,6,1427610041399
11,1427610041420,11,1427610041620
3,1427610041669,3,1427610041895
1,1427610041913,1,1427610042109
8,1427610042147,8,1427610042349
4,1427610042435,4,1427610042639
2,1427610042774,2,1427610043014
7,1427610043034,7,1427610043229
9,1427610043248,9,1427610043449
10,1427610043478,10,1427610043679
5,1427610043705,5,1427610043899
6,1427610043922,6,1427610044119
11,1427610044135,11,1427610044329
3,1427610044398,3,1427610044608
1,1427610044626,1,1427610044820
8,1427610044834,8,1427610045127
4,1427610045145,4,1427610045359
2,1427610045479,2,1427610045679
7,1427610045689,7,1427610045889
9,1427610045925,9,1427610046130
10,1427610046143,10,1427610046340
5,1427610046362,5,1427610046560
6,1427610046579,6,1427610046779
11,1427610046858,11,1427610047060
3,1427610047117,3,1427610047319
1,1427610047339,1,1427610047539
8,1427610047608,8,1427610047809
4,1427610047833,4,1427610048050
2,1427610048091,2,1427610048380
7,1427610048398,7,1427610048599
9,1427610048635,9,1427610048842
10,1427610048860,10,1427610049060
5,1427610049073,5,1427610049279
6,1427610049301,6,1427610049499
11,1427610049515,11,1427610049760
3,1427610049778,3,1427610049979
1,1427610049998,1,1427610050199
8,1427610050227,8,1427610050429
4,1427610050448,4,1427610050679
2,1427610050708,2,1427610050909
7,1427610050962,7,1427610051160
9,1427610051188,9,1427610051449
10,1427610051503,10,1427610051699
5,1427610051716,5,1427610051920
6,1427610051944,6,1427610052140
11,1427610052153,11,1427610052349
3,1427610052408,3,1427610052609
1,1427610052675,1,1427610052869
8,1427610052908,8,1427610053118
4,1427610053158,4,1427610053359
2,1427610053411,2,1427610053610
7,1427610053624,7,1427610053819
9,1427610053839,9,1427610054040
10,1427610054063,10,1427610054259
5,1427610054267,5,1427610054469
6,1427610054492,6,1427610054689
11,1427610054709,11,1427610054909
3,1427610054938,3,1427610055149
1,1427610055163,1,1427610055365
8,1427610055379,8,1427610055608
4,1427610055628,4,1427610055861
2,1427610055922,2,1427610056120
7,1427610056147,7,1427610056340
9,1427610056374,9,1427610056579
10,1427610056601,10,1427610056799
5,1427610056815,5,1427610057009
6,1427610057028,6,1427610057249
11,1427610057270,11,1427610057469
3,1427610057488,3,1427610057799
1,1427610057814,1,1427610058010
8,1427610058071,8,1427610058288
4,1427610058367,4,1427610058578
2,1427610058608,2,1427610058830
7,1427610058858,7,1427610059060
9,1427610059072,9,1427610059279
10,1427610059398,10,1427610059599
5,1427610059612,5,1427610059809
6,1427610059832,6,1427610060030
11,1427610060046,11,1427610060250
3,1427610060259,3,1427610060459
